tradeup_id,slug,image_url
2006,Sticker-FalleN-Foil-London-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMauO3-Y6wQlpd-7-VDgfhvwkprl8x1d4PuiJv1rJPTBXDHHwLt15LRoTCq3k0tw6j_Tytj8dHmRP1V2DMd5QrYL5him0oqwwG4gBSE
2007,Sticker-FalleN-Foil-MLG-Columbus-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOW6a50NmptelvBb0SBrOmJfs8SdV0PShYagjIaWQCGbFkr4l4bU_H3G3wUx_523WzdyveS7EOgYhCJR2RbJbuxjqwMqnab0WERDdCg
2008,Sticker-FalleN-Gold-Berlin-2019,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMikJ3ee6wQlpd67-VDgfhvwkprl8x1c4P6qJqc6JPOQXjLFkblztrE9GHC3wUQhtT_TyNv4dnLDPVB2DJRzQ7UK40Wm0oqwe3LwuV0
2009,Sticker-FalleN-Gold-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-7-VDgfhvwkprl8x1c4P6qJvFpI_LEDDKTk-1y4uM_Gnnnxkp-tzzVz9j_JX-VZgN2A5R5EOYItEKm0oqwQJHCHN4
2010,Sticker-FalleN-Gold-Katowice-2019,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGgIXSA7FVwptelsxb0SBrOmJfs8SdV0PWhZKAjc_TDWzaTlrwisbA9GHHhwEV1tWXUwtb8cXKUPQN0XMMkQO9ZtBW5wcqnab2RFF5IqQ
2011,Sticker-FalleN-Gold-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC7-VDgfhvwkprl8x1c4P6qJvw0eKXLXmWSlrwk5ecxF3iyx08msWqBwov4Iy6XPQQhDMFyFLRcukam0oqw9lcbwDs
2012,Sticker-FalleN-Gold-London-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMauO3-Y6wQlpd-7-VDgfhvwkprl8x1c4P6qJvJpJvXDXmXExbomtrJqSXjhkB905j_Rzt79eHOROwVzWJZ4E7IOukam0oqwWJiOiSQ
2013,Sticker-FalleN-Atlanta-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMu1OXqZ8VcnpNajpUruRiL3n5rs-CwVvqWrO_c6d_HECD7AxOgmsrMxSXnhxRt-sDjUyNqoI3nCOgZ0WZJ0QflK7Eee-8lHew
2014,Sticker-FalleN-Berlin-2019,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMikJ3ee6wQlpd67-VDgfhvwkprl82wC7KurbaFrI_HFDDCTwrkktOU5SXjlwxkmtTmEmdmoJ3yWb1chDJtzW6dU5fFTxJMP
2015,Sticker-FalleN-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-7-VDgfhvwkprl82wMuaT6P6c6cKOSDDOUmLgi4OI5HSu2kUlw5muAw97_IHrFbg5xApZ3W6dU5aJBm2n2
2016,Sticker-FalleN-Cluj-Napoca-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmtIHHFtQcgu5T97WbhQBH9m5iu-3Rdv6D4MfM8d_SRCDPBwrhwtOU6Fn21l0x36muEzdf6JS2XO1d1DowwG7DDLcG-DQ
2017,Sticker-FalleN-Cologne-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNahpUruRiL3n5rs-CwVuqKtMfU1dvOWXj_FluogtrI_GX_hlE9_4znVn4usJ36RZg9yCZclRflK7EcVC1scNw
2018,Sticker-FalleN-Cologne-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNaipUruRiL3n5rs-CwVvKKoO_I4cvSXXDDCwu0v4LVoHHDjwBx3sm3dnNeqIi7EPVd0CsEhR_lK7EfBBEHt_w
2019,Sticker-FalleN-Katowice-2019,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGgIXSA7FVwptelsxb0SBrOmJfs8SdVoaCra_RpdKXFXDDJx-p05rI5THyxzRty42nTzoz6JHnGagJyC5dxR7EU8k7v0bpFkxg
2020,Sticker-FalleN-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC7-VDgfhvwkprl82wLuvb2bfU_cqGWWjPEkL0v5eRtTX-2x0kitz6Dm9ahJC3Ca1MkXJUkW6dU5WFeneXX
2021,Sticker-FalleN-London-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMauO3-Y6wQlpd-7-VDgfhvwkprl82wM7aT7a_E1cvWVCDLBwLx34LYwHHzrxUl2t2TWy9f6eSjFZ1R1WcdwW6dU5W62Pern
2022,Sticker-FalleN-MLG-Columbus-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOW6a50NmptelvBb0SBrOmJfs8SdVofH9OPRudqnKDDTFwL8v6bJtTi_kwx9z6m6Amdv_dirEZ1AkXpVxFOYU8k7v2dHm6no
2023,Sticker-Fancy-Koi,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMOtOW6a7Fh04ILL6Vj3Ugj9m6mwrG1Q4PuROupvIqTDWzaUxLchtuA-GH22lhkl5mjQyNapIHnDaVcoWZV2R-QO4xGwjJS5YDwH4YCw
2024,Sticker-Fancy-Koi-Foil,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMOtOW6a7Fh04ILL6Vj3Ugj9m6mwrG1Q4PuROptrL_mfQGOSk7h14uJqFnrlzRghsj_VyYr4Iy6fblV2A5siFrYJuhDuk4WyYbj8p1uJULtqWrg
2025,Sticker-Fearsome,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjNm1NHWT5ERxu4Hx60v0ThD00MDk_3IK7qT6PqFsI_OVCj_Bl7Z3s7FrSijrxxkl62WAyIn4dCmfP1c-SswnLVkRVWg
2026,Sticker-Fearsome-Holo,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjNm1NHWT5ERxu4Hx60v0ThD0oZ7v8S0V6fb2PKI8dfbGWzSSxbcisbg6Siq1wU9y4T6DzoqpIy-Vbw8pApRyQ_lK7EcfSGVkVQ
2027,Sticker-Fight-like-a-Girl,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOHaC619h7dempV_uRhXlkp_r-CNc5uCiJqU8JqfACjGTwuogtLY-Fnvnlxlz4TvXnNihcyqXaw4mCppxQuMJshGm0oqw919emDg
2028,Sticker-Fire-in-the-Hole-Holo,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmyZyvY5kUnpLjy40vifhT_oYLo-B1T4P6rV6xiLP_dXjPJluois-I4GHi2k0sk5WuAyYyhIC7EalUiWMMmE-YOskK8wYG0PvSiuVJsF6mKLA
2029,Sticker-Firestarter-Holo,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOHaC619h7dempV_uUxjiipfy6SdJ0PqhZKsjIvaSXz6TwrdytuA5G3uxk0xx4jyDzNv9JC2eP1N0CpV1E7MI5xewm8qnab3SMmnB-Q
2030,Sticker-First-Blood,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMykJ3qb2kZn8YP1_lb1UlL3l4Tz6R1Z4_2hbJtqLP-AHX7ekOgksedrTXjqzERw62vVyIqrdHrCZgYgWJJxQeIO5Bm5ktLkZO234Rue1dx1sUjI7Q
2031,Sticker-First-Blood-Holo,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMykJ3qb2kZn8YP1_lb1UlL3l4Tz6R1Z4_2hbJtlL_ycQD6UkLwg4bNtTCq3whx2tzzXzYutJXiXZlcmX8ZzEO8LsxLux9LiMb78p1uJ7g42oIo
2032,Sticker-Flammable-Foil,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOHaC619h7delpV_rQBD8n5Ts-B1d4PuiJvQ9I_WWDWSWlb8k5bA4SnDjxUshsTnVyoutcXyXPQciDJN0R-EOshim0oqw3mezwEo
2033,Sticker-Flash-Gaming-Foil-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXgfhv-l5quqCQPvqGsPP08ePPFXD-Wkut04uNoSivrkUV24T_XmIygdHvEawUkW4wwG7BHzi2bZQ
2034,Sticker-Flash-Gaming-Holo-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXgfhX-kpmurHQC7Kf-bKE7I_PECmWSwrpz5LI6SXnlk0sh6zzSzNmuJXjCPFJ0XIwwG7CSaq5rDA
2035,Sticker-Flash-Gaming-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXgD06ozpKx_CBfuKH9PfU8IvTECjbCxOt35LRsGC_hlkkjsm_Xw9ypc3uJLlh3OsUP7uc
2036,Sticker-Flashbang,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOHaC619h7dempVHmTxn8n5Ll-y5a_PrgOPRpdvbLWjHCxOwv4LQ-SnDrzU0l4m7Ry42rcCjCbwAiDJomFuQCug74zIMAgmxPAQ
2037,Sticker-Flickshot,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOHaC619h7dempV_rSB76jZ7v6WwD7vavO_E0JaHKW2XDkbYisbg8S33ixk126z_QnIyqcnuXPwAnDZckW6dU5UVq5yaT
2038,Sticker-Flipsid3-Tactics-Foil-Atlanta-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMu1OXqZ8VcnpNajpV_rSA3OmJnp8WwPvqX7PaE_c_TECGaRkrwusuQ-HiixxB4jt2zRydn7cyiePAJ2D5NwW6dU5frWmpPg
2039,Sticker-Flipsid3-Tactics-Foil-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXuUSL3kZ_ss3UKtqH9O6A8cKjGXT6Wx-gh5-JsHHDkk0V3smnRydavJ3zGOFMnDpRuBbldrbxBjvw
2040,Sticker-Flipsid3-Tactics-Foil-Cluj-Napoca-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmtIHHFtQcgu4H440nYRxL4ktjmrXNd6vD8MfVoc6eWWjLJl7Zz5-NrTHngzUpz5mqDy4r8IiqTawElFNIuEtoR1LPN
2041,Sticker-Flipsid3-Tactics-Foil-Cologne-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNahpV_rSA3il5LlwiRU5v7gOaA9daWRDGbAkrhysuBvHHHqlhwj4TmEyN-seC-UagUnCMBzEeUJug74zINL4x9aEQ
2042,Sticker-Flipsid3-Tactics-Foil-Cologne-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNaipV_rSA3OmJnp8WxfvPP2P_Fud6eSC2PHke8iteRvGHrnkRsisW6HzNuvcHyRaQclA5RzW6dU5einrGjJ
2043,Sticker-Flipsid3-Tactics-Foil-Katowice-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM-yOXCW8Vli_YTxuAm2FFL3kp_w7itfvM2oZ61hbqWVC2HEmeojtLI4THHnwE5wsWiAw9v_cH6fbVcmDJAmQrNcsBK-wIX5d7S1U-ITdcM
2044,Sticker-Flipsid3-Tactics-Foil-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC77FXuUSL3kZ_ssyQP6fH6afBpIvPHD2LDmL0g5bg8Siznwk5w6mjQntutdX-RPwMjC5puBbldRwS3_kE
2045,Sticker-Flipsid3-Tactics-Foil-MLG-Columbus-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOW6a50NmptelvBbhTRThoZDv9C4Vvav2PqE1cKbAXjCTxO0jsbNqTni3kEp_4z6EmIn9cH6UZg9zA5slQ_lK7EcO8ZpA8w
2046,Sticker-Flipsid3-Tactics-Holo-Atlanta-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMu1OXqZ8VcnpNajpV_rSA3Olpns8mwK66D5afRsefXGCmHHkuoj6bA7HXnjwRlytz7cntmsdCqSZldzXsQhW6dU5SR8SdnV
2047,Sticker-Flipsid3-Tactics-Holo-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXuUSL5kZrvs3pdt_erMaJoJvORWDGVle105LBoFnjgwBhxtWrWwtmseHqQaVAlAsZuBbldP12KnIY
2048,Sticker-Flipsid3-Tactics-Holo-Cologne-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNaipV_rSA3Olpns8mxeuKGsO6c8IqLBCj-Rx7h04LAwHHy2xUwl6j6Bno2hcnPDPA4mDMcjW6dU5Qon1y8D
2049,Sticker-Flipsid3-Tactics-Holo-Katowice-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM-yOXCW8Vli_YTxuAm2FFL3kp_w7itfvM2mZ6hibqfLWzPFwLl3sbdoFnuxlE9w5GTRzoqrI3jEPwEjApsmROYL50O5kNP5d7S1YvNpNgI
2050,Sticker-Flipsid3-Tactics-Holo-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC77FXuUSL5kZrvsyADu6P5MKA-IvHGWjTGlL4j4uU5GnnlwUp15DyGnNysIn-ebVInA5ZuBbldCV8yHmg
2051,Sticker-Flipsid3-Tactics-Holo-MLG-Columbus-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOW6a50NmptelvBbhTRThoZ7v8S0Vuqb_bKBrIfHKVzLHlO8j4Lc8Fizmwx53sW_Xy4yudHiWPwByW8YkEflK7EctZjbpjA
2052,Sticker-Flipsid3-Tactics-Atlanta-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMu1OXqZ8VcnpNajpV_rSA2_zsS2pXINuauqbKVocfLAXDaSkL0m5uM_THjhzRwk5G2Gz96ueCieaxhgVMUwmhn-0Q
2053,Sticker-Flipsid3-Tactics-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FXuUVPzmJW0qCdfvKevPvQ8cqPDVjORx78us7VtHSvllEhy5W7SntqtJSjFcEZ-XYFc342t
2054,Sticker-Flipsid3-Tactics-Cluj-Napoca-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmtIHHFtQcgu4H440mpExv1zZDk_iZZ7qD8bvU6IaCXXj7Fkrwh5bkxH33qxUxztjzWyY34cGXXMFFa6si5IQ
2055,Sticker-Flipsid3-Tactics-Cologne-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNahpV_rSA3il5LlsyAK7KD6bKA4IaTBCDbJk-8itrE-Sn_gxkR_tj_TzN39JHOSZgZ0W5FuBbldiMLMfHM
2056,Sticker-Flipsid3-Tactics-Cologne-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNaipV_rSA2_zc7iq3UJvPCsbvw-cPKSWT6Uxbl157Y-SnzgwUQl5WmEw4r7c3jBaRhgVMV0Fqw-sg
2057,Sticker-Flipsid3-Tactics-DreamHack-2014,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM6pIinHtAI68ov9-kruRU6_ncSyrCQLu_T3bfE9camRXmPGkbpy4bE6G3rrkB5w423XmNr9eS-TbRhgVMXGOHQ2Cw
2058,Sticker-Flipsid3-Tactics-Katowice-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM-yOXCW8Vli_YTxuAm2FFL3kp_w7itfvLz2PKI4IaDHXj-Vlr0ks7I9H3zmzU0k4WzUytqpIHKWaAcpD8d1F-5YrFDmxXS_oEFh
2059,Sticker-Flipsid3-Tactics-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC77FXuUVP3zJe1-HAPvab-Pvw6IanDWDGWlLd0tOM_Hn6ykRx05muEzoqpdi-RcEZ-XRzAICW-
2060,Sticker-Flipsid3-Tactics-MLG-Columbus-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOW6a50NmptelvBbhTRTh0Me2qXNdvaP9MP1sIvOXX2OWxLsitbJvSXy3xUp_sjnRnNf9eXyQOgc-SswnHX2SvYI
2061,Sticker-Fnatic-Foil-2020-RMR,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjNisJynHtwY68ong6WbhThT90JezrHUK6ab5afY8dqPDCDORwLxw4LI_HnuylEt34GnTwo78dXuSP1c-SswngCH8RcU
2062,Sticker-Fnatic-Foil-Atlanta-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMu1OXqZ8VcnpNajpV_pVR7OmJnp8Wxdv6P5Pac1cfWVXjbAkL4k5bBqHXqxwBh24Wzdn92odCqRP1N1A5d1W6dU5V7TECbs
2063,Sticker-Fnatic-Foil-Boston-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMiuJm-Y6wQlpd-77FfzQiL3kZ_ss3VdvKL5PfFsI_XLV2aTxLYu6OVtH3rmxkkitzmHwov7cXzDbwJ1CsRuBbldOEa2s00
2064,Sticker-Fnatic-Foil-Cluj-Napoca-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmtIHHFtQcgu4H6_lrYRxL4ktizriBYt_b9OqJpI_bHCjWUk7wisrQ8HC3llxl_4jjdw96teHPBPVB2FNIuEtlGoI-B
2065,Sticker-Fnatic-Foil-Cologne-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNahpV_pQAn4nanm8itXoaH3PKc9cqLAWjPGkOt157VrGn_lk0t-sD6Gn4n4eHqTOAEiCcN1Q-MU8k7ve712gwQ
2066,Sticker-Fnatic-Foil-Cologne-2016,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMmuOXSQ61MnpNaipV_pVR7OmJnp8WwL6qKvPfw7cvWVX2HEkLYl4bFvHHrrlB8j5GTVyt-oJ3OVO1V1D8ckW6dU5Qjf0vh4
2067,Sticker-Fnatic-Foil-DreamHack-2014,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM6pIinHtAI68on1_lDkfhv-l5qu-3Nf7KX9bfNoefGSXzORxL0jtbMxGijgzBwmtjmDytj9cinEaAQpCowwG7B1HCY2WQ
2068,Sticker-Fnatic-Foil-Katowice-2015,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjM-yOXCW8Vli_YTxuAm2FFL3kJf09CFk6f2nZOpoJKfGXTOTkLl15ec8TnC2lh4htm3VzdmueXqXOFJyDcRxF-MKshPtjJS5YCyObc7C
2069,Sticker-Fnatic-Foil-Katowice-2019,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGgIXSA7FVwptelsxbhTwnyoZDv9C4VvKv4PPNudaTFXT7Glbl057c8SyvizRkl5TuBz9ygdi2WOwJ1DpAlTflK7EcWQE4sow
2070,Sticker-Fnatic-Foil-Krakow-2017,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMGzNHCY8gQlpdC77FfzQiL3kZ_ss3MN6qv7PKI5IqXAWjeTw-0k6Lg9TSvik0915T7WnN2tdH2WOlN1ApVuBbld_Khrz4w
2071,Sticker-Fnatic-Foil-London-2018,https://community.akamai.steamstatic.com/economy/image/i0CoZ81Ui0m-9KwlBY1L_18myuGuq1wfhWSaZgMttyVfPaERSR0Wqmu7LAocGJai0ki7VeTHjMauO3-Y6wQlpd-77FfzQiL3kZ_ssyMN6qX5OPc5IaLHDTSRw7wituQ9S3i1l01-tmqHmImrIH_GbQAgCJduBbldc6hqnlA
